query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed
Q4748,obrown@example.net,6201062544,Login Issue,Redirect loop after logging in.,Closed,5/30/2025,6/9/2025
Q4749,btapia@example.org,2552312833,Bug Report,Search bar resets randomly.,Closed,5/8/2025,5/12/2025
Q4750,jessica28@example.net,8580438152,Feature Request,Ability to bulk edit entries needed.,Closed,6/24/2025,7/9/2025
Q4751,delgadokaren@example.org,8171443708,Billing Problem,Bill shows usage I didn’t make.,Closed,5/13/2025,5/17/2025
Q4752,brianakramer@example.org,1657912519,Technical Support,Cannot upload files to cloud.,Closed,3/12/2025,3/17/2025
Q4753,kathrynadams@example.com,4845301789,Feature Request,Add AI auto-suggestions for forms.,Closed,5/1/2025,5/8/2025
Q4754,zachary40@example.org,1885813851,Bug Report,Page crashes on click of ‘submit’.,Closed,3/27/2025,3/28/2025
Q4755,burnsjames@example.net,3207583122,Subscription Cancellation,Still charged after cancellation.,Closed,5/5/2025,5/6/2025
Q4756,greenleslie@example.net,9868763347,Login Issue,Unable to login with correct credentials.,Closed,2/5/2025,2/9/2025
Q4757,jasmine90@example.org,2129595327,UI Feedback,Dropdowns too close together.,Closed,6/13/2025,6/17/2025
Q4758,stephenknight@example.net,4841787551,Subscription Cancellation,App locked after cancellation.,Closed,5/25/2025,6/1/2025
Q4759,ocameron@example.net,9771144454,Data Export,Fields are missing in exported report.,Closed,3/30/2025,4/1/2025
Q4760,durandarlene@example.net,327948092,Feature Request,Ability to bulk edit entries needed.,Closed,3/11/2025,3/15/2025
Q4761,rebecca84@example.org,9806884255,Login Issue,Two-factor authentication is not sending code.,Closed,5/16/2025,5/25/2025
Q4762,stephaniewalter@example.com,7780300456,Login Issue,Two-factor authentication is not sending code.,Closed,7/1/2025,7/2/2025
Q4763,clinton86@example.org,9232427701,UI Feedback,Table headers not sticky.,Closed,2/7/2025,2/11/2025
Q4764,smithmary@example.net,247502658,Bug Report,Unable to delete old entries.,Closed,3/25/2025,4/8/2025
Q4765,stephensalazar@example.org,3495749382,Bug Report,Reports section not opening.,Closed,6/15/2025,6/28/2025
Q4766,oturner@example.net,484356922,Technical Support,Cannot upload files to cloud.,Closed,4/8/2025,4/11/2025
Q4767,michael48@example.org,1432793591,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,2/9/2025,2/13/2025
Q4768,boydtonya@example.com,4260450858,Bug Report,Search bar resets randomly.,Closed,5/6/2025,5/9/2025
Q4769,ricky55@example.net,5634361011,Login Issue,Login working on browser but not app.,Closed,2/23/2025,2/27/2025
Q4770,jamie28@example.net,4920393799,Subscription Cancellation,Still charged after cancellation.,Closed,5/1/2025,5/11/2025
Q4771,rlopez@example.com,3444431615,UI Feedback,Icons not intuitive.,Closed,5/23/2025,5/26/2025
Q4772,moralesnathaniel@example.net,108219072,Billing Problem,Unable to update billing address.,Closed,5/29/2025,6/11/2025
Q4773,robinsonjames@example.com,8021480897,Feature Request,Provide more chart types in dashboard.,Closed,2/1/2025,2/4/2025
Q4774,kenneth13@example.org,6607638483,Bug Report,Tab focus jumps incorrectly.,Closed,5/17/2025,5/19/2025
Q4775,wnelson@example.com,6736487472,Billing Problem,Need clarification on currency charges.,Closed,3/13/2025,3/16/2025
Q4776,jessica58@example.net,9234919393,Billing Problem,Promo code was not applied.,Closed,1/30/2025,2/13/2025
Q4777,william09@example.org,4422041275,UI Feedback,Font inconsistent across pages.,Closed,7/26/2025,8/2/2025
Q4778,hortonkevin@example.org,9692135816,Subscription Cancellation,Can’t contact support post cancellation.,Closed,3/6/2025,3/10/2025
Q4779,amandathomas@example.net,476358454,UI Feedback,Icons not intuitive.,Closed,7/25/2025,8/4/2025
Q4780,laurenmedina@example.net,3512741209,Technical Support,Can’t install latest update.,Closed,5/7/2025,5/8/2025
Q4781,smithsandra@example.org,2836466171,Subscription Cancellation,Wrong account cancelled.,Closed,6/8/2025,6/14/2025
Q4782,jvalencia@example.org,1660464300,Account Suspension,Can I restore my data after suspension?,Closed,3/27/2025,3/31/2025
Q4783,roblesjustin@example.net,1648111750,Feature Request,Can we have auto-save for drafts?,Closed,6/9/2025,6/19/2025
Q4784,peggyortiz@example.com,8932947342,Data Export,Exported Excel has broken formatting.,Closed,5/26/2025,5/29/2025
Q4785,danny61@example.net,8146085978,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,3/24/2025,4/2/2025
Q4786,elizabeth33@example.net,3862541744,Bug Report,Tab focus jumps incorrectly.,Closed,4/29/2025,5/10/2025
Q4787,dporter@example.net,4362702477,Feature Request,Add folder structure to organize data.,Closed,4/25/2025,4/28/2025
Q4788,bellcody@example.net,8142709277,UI Feedback,Sidebar hides important links.,Closed,7/25/2025,7/30/2025
Q4789,vaughanandrew@example.org,2339917951,Technical Support,Freezing during screen load.,Closed,4/29/2025,5/3/2025
Q4790,katherine85@example.com,2883931065,UI Feedback,Dark mode missing in login.,Closed,7/11/2025,7/21/2025
Q4791,mcdonaldandrea@example.org,4502529666,Feature Request,Would like push notifications for updates.,Closed,3/17/2025,3/18/2025
Q4792,crystal12@example.org,8423484387,Technical Support,Graphs not rendering properly.,Closed,3/5/2025,3/11/2025
Q4793,aadkins@example.org,3198608442,Feature Request,Multi-user role system would help.,Closed,7/23/2025,7/26/2025
Q4794,jennifer13@example.com,6999804751,Feature Request,Ability to bulk edit entries needed.,Closed,3/26/2025,4/6/2025
Q4795,parker61@example.com,3935895161,Account Suspension,Unjustified account suspension request.,Closed,5/17/2025,5/18/2025
Q4796,gregory15@example.com,3436651578,Data Export,Can’t schedule data export.,Closed,7/7/2025,7/9/2025
Q4797,robertfox@example.net,4277521704,Login Issue,Getting 'user not found' even with valid ID.,Closed,3/7/2025,3/19/2025
Q4798,breanna13@example.net,3523664009,Technical Support,Error 500 on accessing dashboard.,Closed,7/10/2025,7/13/2025
Q4799,maureen67@example.net,4001709358,Subscription Cancellation,Wrong account cancelled.,Closed,4/15/2025,4/16/2025
Q4800,jeffrey25@example.net,420798219,Bug Report,Sidebar collapses on scroll.,Closed,4/11/2025,4/28/2025
Q4801,tjones@example.com,6666190786,Feature Request,Add folder structure to organize data.,Closed,2/5/2025,2/7/2025
Q4802,taylorpamela@example.net,4303315532,Subscription Cancellation,Need proof of cancellation for records.,Closed,4/13/2025,4/16/2025
Q4803,bakertravis@example.net,5574886381,Technical Support,Graphs not rendering properly.,Closed,2/24/2025,2/25/2025
Q4804,bsanchez@example.net,808325707,Account Suspension,"Got auto-ban, never violated terms.",Closed,2/19/2025,2/22/2025
Q4805,gcollins@example.com,169853950,Data Export,Auto-export not working on Fridays.,Closed,4/4/2025,4/11/2025
Q4806,poncebrenda@example.net,6744770670,Data Export,Export email not received.,Closed,4/28/2025,4/30/2025
Q4807,hchoi@example.com,9953117699,Feature Request,Suggesting calendar integration.,Closed,6/2/2025,6/4/2025
Q4808,kathleen52@example.org,9358939950,Login Issue,Session expires immediately after login.,Closed,4/29/2025,5/5/2025
Q4809,hendersonlaura@example.net,4680615480,UI Feedback,Error messages not clear enough.,Closed,6/5/2025,6/6/2025
Q4810,briancole@example.org,4124225717,Feature Request,Would like push notifications for updates.,Closed,4/16/2025,4/21/2025
Q4811,hilljennifer@example.org,2822026642,UI Feedback,Text is too small on mobile.,Closed,5/17/2025,5/22/2025
Q4812,watsonrebecca@example.com,7227123076,Billing Problem,Invoice PDF is missing this month.,Closed,4/4/2025,4/7/2025
Q4813,ubennett@example.net,9173717532,Account Suspension,How do I appeal a suspension?,Closed,5/20/2025,6/1/2025
Q4814,jameskennedy@example.net,1040760574,Account Suspension,Got a warning mail I don’t understand.,Closed,2/8/2025,2/12/2025
Q4815,ymarshall@example.net,1449701413,Login Issue,Cannot log in on mobile app.,Closed,3/6/2025,3/7/2025
Q4816,rcontreras@example.org,9081859381,Account Suspension,Can I restore my data after suspension?,Closed,5/5/2025,5/9/2025
Q4817,ygonzales@example.net,6069596354,Payment Failure,Need GST invoice after payment.,Closed,6/12/2025,6/14/2025
Q4818,jenniferbrown@example.net,9761595944,Bug Report,Form validation not working properly.,Closed,3/18/2025,3/24/2025
Q4819,uweaver@example.org,401086454,Billing Problem,Billed for a cancelled plan.,Closed,4/23/2025,4/28/2025
Q4820,randylopez@example.com,1404018278,UI Feedback,Too many clicks to perform actions.,Closed,3/1/2025,3/3/2025
Q4821,lgilbert@example.com,9607265073,Account Suspension,Need help lifting restrictions.,Closed,6/8/2025,6/13/2025
Q4822,lisa44@example.net,5360376405,Billing Problem,Promo code was not applied.,Closed,2/12/2025,2/18/2025
Q4823,sierra11@example.com,7457486880,Bug Report,Unable to delete old entries.,Closed,7/22/2025,7/24/2025
Q4824,casey17@example.org,2395233014,Feature Request,Add AI auto-suggestions for forms.,Closed,6/5/2025,6/8/2025
Q4825,fbeltran@example.com,3065602978,UI Feedback,Graphs too compressed on mobile view.,Closed,7/9/2025,7/21/2025
Q4826,christopher94@example.net,3057672913,Technical Support,Cannot upload files to cloud.,Closed,2/22/2025,2/28/2025
Q4827,hunter03@example.org,6586089778,Account Suspension,Got a warning mail I don’t understand.,Closed,4/19/2025,4/22/2025
Q4828,sandy40@example.com,3073471860,Payment Failure,Payment failed due to card error.,Opened,7/4/2025,
Q4829,tchoi@example.org,347101197,Feature Request,Need voice assistant for dashboard.,Closed,5/25/2025,6/9/2025
Q4830,jacksonmarissa@example.org,4235809617,Account Suspension,Need clarification on temporary lockout.,Closed,7/24/2025,7/29/2025
Q4831,kevintaylor@example.net,1731718543,Account Suspension,Need help lifting restrictions.,Closed,3/14/2025,3/16/2025
Q4832,adam85@example.com,2858150271,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,5/29/2025,5/30/2025
Q4833,hollyellis@example.net,8552440903,Bug Report,Unable to delete old entries.,Closed,5/14/2025,5/16/2025
Q4834,deannamarquez@example.com,9014203411,Subscription Cancellation,Was offered discount after cancel — still charged full.,Closed,5/4/2025,5/8/2025
Q4835,jmurphy@example.com,9087132496,UI Feedback,Filter section takes too much space.,Closed,5/13/2025,5/16/2025
Q4836,robertdavid@example.org,1529792114,UI Feedback,Alignment issues in forms.,Closed,4/17/2025,4/19/2025
Q4837,michaelthomas@example.net,713413829,Subscription Cancellation,Wrong account cancelled.,Closed,6/1/2025,6/10/2025
Q4838,sabrinawebster@example.com,2026063132,Login Issue,Error 401 appearing on login.,Closed,2/5/2025,2/12/2025
Q4839,brooke03@example.net,5171725649,Subscription Cancellation,App locked after cancellation.,Closed,6/27/2025,7/7/2025
Q4840,clarkhannah@example.org,9623870171,UI Feedback,Color scheme hard to read in sunlight.,Closed,5/8/2025,5/21/2025
Q4841,craiggarcia@example.org,8242174645,Account Suspension,Unjustified account suspension request.,Closed,3/2/2025,3/4/2025
Q4842,mosleybonnie@example.org,8323405224,Technical Support,Freezing during screen load.,Closed,5/27/2025,6/6/2025
Q4843,christopher09@example.org,3882126672,Account Suspension,How do I appeal a suspension?,Closed,2/16/2025,2/24/2025
Q4844,milescaitlin@example.com,1592433748,Billing Problem,Incorrect tax calculations.,Closed,5/4/2025,5/7/2025
Q4845,shawna74@example.com,5077034052,Subscription Cancellation,Can’t contact support post cancellation.,Closed,7/22/2025,7/29/2025
Q4846,karaburns@example.net,471775123,Account Suspension,Terms of use were unclear.,Closed,6/4/2025,6/6/2025
Q4847,srichardson@example.com,8914890780,Login Issue,Session expires immediately after login.,Closed,5/6/2025,5/10/2025
Q4848,gregory86@example.net,8887239128,Technical Support,Slow performance during peak hours.,Closed,7/5/2025,7/6/2025
Q4849,cunninghamkimberly@example.org,7219900641,Feature Request,Multi-user role system would help.,Closed,5/23/2025,5/28/2025
Q4850,christineware@example.org,6780872476,Technical Support,Can’t install latest update.,Closed,7/17/2025,7/18/2025
Q4851,david20@example.net,7526302832,Subscription Cancellation,Can’t contact support post cancellation.,Closed,6/12/2025,6/29/2025
Q4852,dwayne05@example.org,8384910042,Bug Report,Back button doesn’t work.,Closed,4/23/2025,4/24/2025
Q4853,williampowers@example.com,9040612548,Bug Report,Chart not updating after data refresh.,Closed,7/26/2025,7/29/2025
Q4854,fryematthew@example.org,9898590833,Feature Request,Ability to bulk edit entries needed.,Closed,5/13/2025,5/17/2025
Q4855,wlee@example.org,2844696061,Technical Support,Settings not saving properly.,Closed,7/1/2025,7/13/2025
Q4856,sarasmith@example.org,6723822004,UI Feedback,Alignment issues in forms.,Closed,7/26/2025,7/30/2025
Q4857,brownchristopher@example.org,8966976525,Bug Report,Date selector not responsive.,Closed,7/23/2025,8/1/2025
Q4858,amandawillis@example.org,4434921119,Account Suspension,Received policy violation but unclear why.,Closed,6/19/2025,6/21/2025
Q4859,uarmstrong@example.com,9639822696,Data Export,Can’t schedule data export.,Closed,3/18/2025,3/21/2025
Q4860,brose@example.net,3620803350,UI Feedback,Mobile responsiveness needs improvement.,Closed,5/18/2025,6/2/2025
Q4861,millerlisa@example.org,4942089805,Data Export,Export email not received.,Closed,3/9/2025,3/11/2025
Q4862,chamilton@example.com,7976190318,Bug Report,Unable to delete old entries.,Closed,6/3/2025,6/5/2025
Q4863,christophermayo@example.net,9461525979,Login Issue,Getting 'user not found' even with valid ID.,Closed,7/2/2025,7/5/2025
Q4864,sherririvera@example.org,7209269259,Technical Support,Application showing version mismatch.,Closed,3/6/2025,3/11/2025
Q4865,dbridges@example.net,5294464687,Data Export,Export email not received.,Closed,7/3/2025,7/16/2025
Q4866,parkeredward@example.org,5548058045,Feature Request,Multi-user role system would help.,Closed,5/30/2025,6/6/2025
Q4867,edward41@example.org,3757674618,Billing Problem,Incorrect tax calculations.,Closed,6/3/2025,6/8/2025
Q4868,btapia@example.com,5616251987,Payment Failure,Payment gateway not redirecting.,Closed,4/15/2025,4/27/2025
Q4869,ztaylor@example.com,6667020532,Subscription Cancellation,Want refund for unused days.,Closed,7/14/2025,7/16/2025
Q4870,imurillo@example.org,7734617722,Data Export,Zip file corrupted during export.,Closed,7/24/2025,7/30/2025
Q4871,rodriguezalexandra@example.com,1978538332,Payment Failure,Need help with failed subscription payment.,Closed,2/10/2025,2/15/2025
Q4872,harringtonthomas@example.com,4373191783,Technical Support,Freezing during screen load.,Closed,3/7/2025,3/8/2025
Q4873,ashlee81@example.net,6339650067,Payment Failure,Need confirmation after retry.,Closed,5/4/2025,5/9/2025
Q4874,angela11@example.com,9712198372,Billing Problem,Promo code was not applied.,Closed,4/18/2025,5/1/2025
Q4875,kellyoconnor@example.net,1767730089,Technical Support,Download button is inactive.,Closed,7/22/2025,7/27/2025
Q4876,brendabender@example.org,9451561753,Account Suspension,Unjustified account suspension request.,Closed,6/26/2025,6/27/2025
Q4877,martinshannon@example.com,7503336221,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,3/17/2025,3/27/2025
Q4878,reginaldelliott@example.com,3309937365,Data Export,Export feature is not generating files.,Closed,7/17/2025,7/27/2025
Q4879,jasminestevenson@example.com,3882968312,Payment Failure,Need confirmation after retry.,Closed,2/6/2025,2/12/2025
Q4880,hschmidt@example.org,6406868421,Subscription Cancellation,Need proof of cancellation for records.,Closed,5/8/2025,5/12/2025
Q4881,zdavis@example.org,3779278975,Technical Support,Freezing during screen load.,Closed,2/24/2025,2/25/2025
Q4882,andrew78@example.com,7708423496,Payment Failure,Payment success mail delayed.,Closed,3/30/2025,4/2/2025
Q4883,gregorychandler@example.org,118786090,Technical Support,Graphs not rendering properly.,Closed,5/16/2025,5/25/2025
Q4884,twilliams@example.org,2849146711,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,4/11/2025,4/24/2025
Q4885,shannoncruz@example.com,7068621481,Payment Failure,EMI option not available anymore.,Closed,6/10/2025,6/11/2025
Q4886,mckinneybrittany@example.net,2956402180,Account Suspension,Account banned during payment process.,Closed,6/9/2025,6/10/2025
Q4887,taylorjennifer@example.org,2493630044,Feature Request,Include a mobile-first UI option.,Closed,7/3/2025,7/8/2025
Q4888,hmiller@example.com,6246114197,Login Issue,Two-factor authentication is not sending code.,Closed,7/10/2025,7/14/2025
